2023-09-14 13:51:35,150 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\plexus-utils-3.3.1.jar
2023-09-14 13:51:35,151 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-file-3.5.1.jar
2023-09-14 13:51:35,151 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\wagon-provider-api-3.5.1.jar
2023-09-14 13:51:35,154 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_30.1.0.v20221112-0806 [8])
2023-09-14 13:51:35,156 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2023-09-14 13:51:35,156 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [434])
2023-09-14 13:51:35,157 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\slf4j.api_1.7.36.jar
2023-09-14 13:51:35,158 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [18])
2023-09-14 13:51:35,159 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-09-14 13:51:35,160 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [16])
2023-09-14 13:51:35,161 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\Downloads\eclipse-java-2022-12-R-win32-x86_64\eclipse\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-09-14 13:51:35,171 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\DELL\AppData\Local\Temp\m2e-archetypeGenerator17355626357359405938":
2023-09-14 13:51:35,176 [Worker-10: Launching mavenrun-2e48b4e0-c025-49fb-81c7-f56327af9fe3] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=Calculatar -DartifactId=Calculatar -Dversion=0.0.1-SNAPSHOT -Dpackage=Calculatar.Calculatar -DoutputDirectory=C:\Users\DELL\Desktop\DesktopApplication_Testing -Dstyle.color=always -U archetype:generate
